***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________

----------------------------------------------
Geracao e custos marginais por unidade termica                                  
----------------------------------------------
------------------------------------------------------
IPER:      Indice do periodo.                                                                                                                                                                           
USIT:      Numero de cadastro da usina termoeletrica                                                                                                                                                    
UNIDT:     Numero de cadastro da unidade termoeletrica                                                                                                                                                  
Nome Usit: Nome da usina termoeletrica                                                                                                                                                                  
NomeSist:  Nome do subsistema                                                                                                                                                                           
NumBarra:  Numero da barra da rede eletrica                                                                                                                                                             
GTER:      Geracao Termoeletrica                                                                                                                                                                        
ClinGter:  Custo linear de geracao da unidade termica                                                                                                                                                   
CMO:       Custo marginal de operacao                                                                                                                                                                   
CMB:       Custo marginal de operacao da barra                                                                                                                                                          
------------------------------------------------------

-----;-----;------;--------------;--------;--------;---------;---------;----------;------------;
IPER ;USIT ;UNIDT ;  Nome Usit   ;NomeSist;NumBarra;  GTER   ;ClinGter ;   CMO    ;    CMB     ;
  -  ;  -  ;  -   ;      -       ;   -    ;   -    ;  (MW)   ; ($/MWh) ; (R$/MWh) ;  (R$/MWh)  ;
-----;-----;------;--------------;--------;--------;---------;---------;----------;------------;
  45 ; 383 ; 006  ; ATLANTICO    ; SE     ;  9603  ;     0.00;     0.00;   309.86 ;     305.53 ;
  45 ; 383 ; 007  ; ATLANTICO    ; SE     ;  9600  ;   330.00;     0.00;   309.86 ;     305.53 ;
  45 ; 434 ; 001  ; W ARJONA 2   ; SE     ;   927  ;     0.00;     0.00;   309.86 ;     302.97 ;
  45 ; 434 ; 002  ; W ARJONA 2   ; SE     ;   928  ;     0.00;     0.00;   309.86 ;     302.97 ;
  45 ; 434 ; 003  ; W ARJONA 2   ; SE     ;   929  ;     0.00;     0.00;   309.86 ;     302.97 ;
  45 ; 434 ; 004  ; W ARJONA 2   ; SE     ;   923  ;     0.00;     0.00;   309.86 ;     302.97 ;
  45 ; 434 ; 005  ; W ARJONA 2   ; SE     ;   924  ;     0.00;     0.00;   309.86 ;     302.97 ;
  46 ; 001 ; 001  ; ANGRA 1      ; SE     ;    10  ;   640.00;    31.17;   308.84 ;     304.64 ;
  46 ; 004 ; 003  ; ST.CRUZ 34   ; SE     ;    30  ;     0.00;   310.41;   308.84 ;     304.46 ;
  46 ; 004 ; 004  ; ST.CRUZ 34   ; SE     ;    30  ;     0.00;   310.41;   308.84 ;     304.46 ;
  46 ; 012 ; 001  ; CUIABA G CC  ; SE     ;  4596  ;     0.00;   933.00;   308.84 ;     303.49 ;
  46 ; 012 ; 002  ; CUIABA G CC  ; SE     ;  4596  ;     0.00;   933.00;   308.84 ;     303.49 ;
  46 ; 012 ; 003  ; CUIABA G CC  ; SE     ;  4596  ;     0.00;   933.00;   308.84 ;     303.49 ;
  46 ; 013 ; 001  ; ANGRA 2      ; SE     ;    11  ;  1350.00;    20.12;   308.84 ;     304.64 ;
  46 ; 015 ; 001  ; LINHARES     ; SE     ;  9026  ;    51.00;   293.49;   308.84 ;     303.36 ;
  46 ; 015 ; 002  ; LINHARES     ; SE     ;  9026  ;    51.00;   293.49;   308.84 ;     303.36 ;
  46 ; 015 ; 003  ; LINHARES     ; SE     ;  9026  ;    51.00;   293.49;   308.84 ;     303.36 ;
  46 ; 015 ; 004  ; LINHARES     ; SE     ;  9026  ;    51.00;   293.49;   308.84 ;     303.36 ;
  46 ; 021 ; 001  ; MARANHAO V   ; N      ;  5648  ;     0.00;   182.15;   312.99 ;     313.38 ;
  46 ; 024 ; 007  ; J.LACERDA C  ; S      ;   913  ;     0.00;   341.04;   277.93 ;     273.49 ;
  46 ; 025 ; 005  ; J.LACERDA B  ; S      ;   911  ;   110.00;   397.24;   277.93 ;     273.49 ;
  46 ; 025 ; 006  ; J.LACERDA B  ; S      ;   911  ;   110.00;   397.24;   277.93 ;     273.49 ;
  46 ; 026 ; 001  ; J.LACERDA A1 ; S      ;   907  ;     0.00;   475.13;   277.93 ;     273.43 ;
  46 ; 026 ; 002  ; J.LACERDA A1 ; S      ;   907  ;     0.00;   475.13;   277.93 ;     273.43 ;
  46 ; 027 ; 003  ; J.LACERDA A2 ; S      ;   909  ;    45.00;   406.63;   277.93 ;     273.49 ;
  46 ; 027 ; 004  ; J.LACERDA A2 ; S      ;   909  ;    55.00;   406.63;   277.93 ;     273.49 ;
  46 ; 028 ; 001  ; FIGUEIRA     ; S      ;  2481  ;     0.00;   330.64;   277.93 ;     288.39 ;
  46 ; 035 ; 001  ; URUGUAIANA   ; S      ;  1164  ;     0.00;   776.36;   277.93 ;     275.90 ;
  46 ; 035 ; 002  ; URUGUAIANA   ; S      ;  1164  ;     0.00;   776.36;   277.93 ;     275.90 ;
  46 ; 035 ; 003  ; URUGUAIANA   ; S      ;  1164  ;     0.00;   776.36;   277.93 ;     275.90 ;
  46 ; 036 ; 001  ; MARANHAO IV  ; N      ;  5647  ;     0.00;   182.15;   312.99 ;     313.38 ;
  46 ; 043 ; 001  ; TERMOBAHIA   ; NE     ;  5827  ;     0.00;  1038.59;   301.71 ;     298.67 ;
  46 ; 046 ; 001  ; N.VENECIA 2  ; N      ;  5650  ;   178.21;   294.56;   312.99 ;     313.38 ;
  46 ; 046 ; 002  ; N.VENECIA 2  ; N      ;  5650  ;     0.00;   294.56;   312.99 ;     313.38 ;
  46 ; 047 ; 001  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 002  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 003  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 004  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 005  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 006  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 007  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 008  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 009  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 010  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 011  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 012  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 013  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 014  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 015  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 016  ; TERMORIO     ; SE     ;  4203  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 017  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 018  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 019  ; TERMORIO     ; SE     ;  4207  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 020  ; TERMORIO     ; SE     ;  4208  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 021  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 022  ; TERMORIO     ; SE     ;  4207  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 023  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 024  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 025  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 026  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 027  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 028  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 029  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 030  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 047 ; 031  ; TERMORIO     ; SE     ;  4205  ;     0.00;   945.14;   308.84 ;     304.43 ;
  46 ; 048 ; 001  ; ARAUCARIA    ; S      ;   802  ;     0.00;   780.00;   277.93 ;     268.89 ;
  46 ; 048 ; 002  ; ARAUCARIA    ; S      ;   802  ;     0.00;   780.00;   277.93 ;     268.89 ;
  46 ; 048 ; 003  ; ARAUCARIA    ; S      ;   802  ;     0.00;   780.00;   277.93 ;     268.89 ;
  46 ; 049 ; 001  ; VIANA        ; SE     ; 45976  ;     0.00;  1089.24;   308.84 ;     303.41 ;
  46 ; 052 ; 001  ; CAMPINA GDE  ; NE     ;  5220  ;     0.00;  2001.08;   301.71 ;     290.75 ;
  46 ; 052 ; 002  ; CAMPINA GDE  ; NE     ;  5220  ;     0.00;  2001.08;   301.71 ;     290.75 ;
  46 ; 052 ; 003  ; CAMPINA GDE  ; NE     ;  5220  ;     0.00;  2001.08;   301.71 ;     290.75 ;
  46 ; 052 ; 004  ; CAMPINA GDE  ; NE     ;  5220  ;     0.00;  2001.08;   301.71 ;     290.75 ;
  46 ; 053 ; 001  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 002  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 003  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 004  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 005  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 006  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 007  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 008  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 009  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 010  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 053 ; 011  ; GLOBAL I     ; NE     ;  5820  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 054 ; 001  ; JUIZ DE FORA ; SE     ;  4180  ;     0.00;  1171.19;   308.84 ;     304.28 ;
  46 ; 054 ; 002  ; JUIZ DE FORA ; SE     ;  4100  ;     0.00;  1171.19;   308.84 ;     304.28 ;
  46 ; 055 ; 001  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 002  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 003  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 004  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 005  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 006  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 007  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 008  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 009  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 010  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 055 ; 011  ; GLOBAL II    ; NE     ;  5823  ;     0.00;  1220.09;   301.71 ;     298.67 ;
  46 ; 057 ; 001  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   301.71 ;     329.69 ;
  46 ; 057 ; 002  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   301.71 ;     329.69 ;
  46 ; 057 ; 003  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   301.71 ;     329.69 ;
  46 ; 057 ; 004  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   301.71 ;     329.69 ;
  46 ; 057 ; 005  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   301.71 ;     329.69 ;
  46 ; 057 ; 006  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   301.71 ;     329.69 ;
  46 ; 057 ; 007  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   301.71 ;     329.69 ;
  46 ; 057 ; 008  ; MARACANAU I  ; NE     ;  5460  ;     0.00;     0.00;   301.71 ;     329.69 ;
  46 ; 058 ; 001  ; TERMOCEARA   ; NE     ;  5660  ;     0.00;  2214.27;   301.71 ;     329.37 ;
  46 ; 058 ; 002  ; TERMOCEARA   ; NE     ;  5660  ;     0.00;  2214.27;   301.71 ;     329.37 ;
  46 ; 058 ; 003  ; TERMOCEARA   ; NE     ;  5660  ;     0.00;  2214.27;   301.71 ;     329.37 ;
  46 ; 058 ; 004  ; TERMOCEARA   ; NE     ;  5660  ;     0.00;  2214.27;   301.71 ;     329.37 ;
  46 ; 060 ; 001  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   308.84 ;     304.05 ;
  46 ; 060 ; 002  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   308.84 ;     304.05 ;
  46 ; 060 ; 003  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   308.84 ;     304.05 ;
  46 ; 060 ; 004  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   308.84 ;     304.05 ;
  46 ; 060 ; 005  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   308.84 ;     304.05 ;
  46 ; 060 ; 006  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   308.84 ;     304.05 ;
  46 ; 060 ; 007  ; NORTEFLU     ; SE     ;  3962  ;     0.00;   976.02;   308.84 ;     304.05 ;
  46 ; 062 ; 001  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   308.84 ;     304.52 ;
  46 ; 062 ; 002  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   308.84 ;     304.52 ;
  46 ; 062 ; 003  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   308.84 ;     304.52 ;
  46 ; 062 ; 004  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   308.84 ;     304.52 ;
  46 ; 062 ; 005  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   308.84 ;     304.52 ;
  46 ; 062 ; 006  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   308.84 ;     304.52 ;
  46 ; 062 ; 007  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   308.84 ;     304.52 ;
  46 ; 062 ; 008  ; SEROPEDICA   ; SE     ;  3974  ;     0.00;  1161.35;   308.84 ;     304.52 ;
  46 ; 063 ; 001  ; IBIRITE      ; SE     ;  1585  ;     0.00;   942.64;   308.84 ;     304.28 ;
  46 ; 064 ; 001  ; CANOAS       ; S      ;  1152  ;     0.00;  1371.46;   277.93 ;     275.64 ;
  46 ; 067 ; 001  ; TERMONE      ; NE     ;  5219  ;     0.00;  1753.30;   301.71 ;     292.01 ;
  46 ; 067 ; 002  ; TERMONE      ; NE     ;  5219  ;     0.00;  1753.30;   301.71 ;     292.01 ;
  46 ; 067 ; 003  ; TERMONE      ; NE     ;  5219  ;     0.00;  1753.30;   301.71 ;     292.01 ;
  46 ; 068 ; 001  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 002  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 003  ; TRES LAGOAS  ; SE     ;  3525  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 004  ; TRES LAGOAS  ; SE     ;  3525  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 005  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 006  ; TRES LAGOAS  ; SE     ;  3525  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 007  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 008  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 009  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 010  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 011  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 012  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 013  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 014  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 068 ; 015  ; TRES LAGOAS  ; SE     ;  3524  ;     0.00;   846.18;   308.84 ;     304.19 ;
  46 ; 069 ; 001  ; TERMOPB      ; NE     ;  5218  ;     0.00;  1753.30;   301.71 ;     292.01 ;
  46 ; 069 ; 002  ; TERMOPB      ; NE     ;  5218  ;     0.00;  1753.30;   301.71 ;     292.01 ;
  46 ; 069 ; 003  ; TERMOPB      ; NE     ;  5218  ;     0.00;  1753.30;   301.71 ;     292.01 ;
  46 ; 070 ; 001  ; GERAMAR II   ; N      ;  6447  ;     0.00;   998.68;   312.99 ;     315.54 ;
  46 ; 073 ; 001  ; GERAMAR I    ; N      ;  5557  ;     0.00;   998.68;   312.99 ;     315.54 ;
  46 ; 083 ; 002  ; VALE DO ACU  ; NE     ;  5466  ;     0.00;   450.86;   301.71 ;     281.71 ;
  46 ; 086 ; 001  ; ST.CRUZ NOVA ; SE     ;    32  ;   350.00;   195.86;   308.84 ;     304.46 ;
  46 ; 086 ; 002  ; ST.CRUZ NOVA ; SE     ;    32  ;     0.00;   195.86;   308.84 ;     304.46 ;
  46 ; 086 ; 003  ; ST.CRUZ NOVA ; SE     ;    32  ;     0.00;   195.86;   308.84 ;     304.46 ;
  46 ; 086 ; 004  ; ST.CRUZ NOVA ; SE     ;    32  ;     0.00;   195.86;   308.84 ;     304.46 ;
  46 ; 090 ; 001  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 002  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 003  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 004  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 005  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 006  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 007  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 008  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 009  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 010  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 011  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 012  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 013  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 014  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 015  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 016  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 017  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 018  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 019  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 090 ; 020  ; TERMOMACAE   ; SE     ;  3977  ;     0.00;   958.78;   308.84 ;     304.05 ;
  46 ; 096 ; 001  ; TERMOPE      ; NE     ;  5151  ;     0.00;   858.48;   301.71 ;     293.39 ;
  46 ; 096 ; 002  ; TERMOPE      ; NE     ;  5151  ;     0.00;   858.48;   301.71 ;     293.39 ;
  46 ; 096 ; 003  ; TERMOPE      ; NE     ;  5151  ;     0.00;   858.48;   301.71 ;     293.39 ;
  46 ; 097 ; 001  ; CUBATAO      ; SE     ;  9100  ;     0.00;   384.92;   308.84 ;     325.58 ;
  46 ; 097 ; 002  ; CUBATAO      ; SE     ;  9101  ;     0.00;   384.92;   308.84 ;     325.58 ;
  46 ; 097 ; 003  ; CUBATAO      ; SE     ;  9100  ;     0.00;   384.92;   308.84 ;     325.58 ;
  46 ; 098 ; 001  ; PERNAMBU_III ; NE     ;  5178  ;     0.00;   831.38;   301.71 ;     292.68 ;
  46 ; 098 ; 002  ; PERNAMBU_III ; NE     ;  5178  ;     0.00;   831.38;   301.71 ;     292.68 ;
  46 ; 098 ; 003  ; PERNAMBU_III ; NE     ;  5178  ;     0.00;   831.38;   301.71 ;     292.68 ;
  46 ; 098 ; 004  ; PERNAMBU_III ; NE     ;  5178  ;     0.00;   831.38;   301.71 ;     292.68 ;
  46 ; 106 ; 001  ; ERB CANDEIAS ; NE     ;  6611  ;     6.50;   113.61;   301.71 ;     298.67 ;
  46 ; 107 ; 001  ; PAMPA SUL    ; S      ;   998  ;   330.00;   101.20;   277.93 ;     275.69 ;
  46 ; 108 ; 001  ; XAVANTES     ; SE     ;  2979  ;     0.00;     0.00;   308.84 ;     304.12 ;
  46 ; 108 ; 002  ; XAVANTES     ; SE     ;  2979  ;     0.00;     0.00;   308.84 ;     304.12 ;
  46 ; 110 ; 001  ; N.PIRATININ  ; SE     ;   405  ;     0.00;  1409.64;   308.84 ;     335.48 ;
  46 ; 110 ; 002  ; N.PIRATININ  ; SE     ;   405  ;     0.00;  1409.64;   308.84 ;     335.48 ;
  46 ; 110 ; 003  ; N.PIRATININ  ; SE     ;   405  ;     0.00;  1409.64;   308.84 ;     335.48 ;
  46 ; 110 ; 004  ; N.PIRATININ  ; SE     ;   405  ;     0.00;  1409.64;   308.84 ;     335.48 ;
  46 ; 116 ; 001  ; PARNAIBA IV  ; N      ;  5642  ;     0.00;   845.17;   312.99 ;     313.38 ;
  46 ; 137 ; 001  ; GNA I        ; SE     ;    53  ;     0.00;   370.67;   308.84 ;     303.86 ;
  46 ; 140 ; 001  ; MAUA 3       ; N      ;  8535  ;   545.00;   100.84;   312.99 ;     308.45 ;
  46 ; 140 ; 002  ; MAUA 3       ; N      ;  8535  ;     0.00;   100.84;   312.99 ;     308.45 ;
  46 ; 140 ; 003  ; MAUA 3       ; N      ;  8535  ;     0.00;   100.84;   312.99 ;     308.45 ;
  46 ; 144 ; 001  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   301.71 ;     302.90 ;
  46 ; 144 ; 002  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   301.71 ;     302.90 ;
  46 ; 144 ; 003  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   301.71 ;     302.90 ;
  46 ; 144 ; 004  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   301.71 ;     302.90 ;
  46 ; 144 ; 005  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   301.71 ;     302.90 ;
  46 ; 144 ; 006  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   301.71 ;     302.90 ;
  46 ; 144 ; 007  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   301.71 ;     302.90 ;
  46 ; 144 ; 008  ; PETROLINA    ; NE     ;  6314  ;     0.00;     0.00;   301.71 ;     302.90 ;
  46 ; 146 ; 001  ; STA VITORIA  ; SE     ; 45332  ;    36.00;   157.20;   308.84 ;     303.95 ;
  46 ; 147 ; 001  ; PROSPERID. 1 ; NE     ;  6104  ;     0.00;   214.28;   301.71 ;     298.66 ;
  46 ; 147 ; 002  ; PROSPERID. 1 ; NE     ;  6104  ;     9.20;   214.28;   301.71 ;     298.66 ;
  46 ; 147 ; 003  ; PROSPERID. 1 ; NE     ;  6104  ;     9.20;   214.28;   301.71 ;     298.66 ;
  46 ; 149 ; 001  ; SAO SEPE     ; S      ; 10314  ;     8.00;   113.53;   277.93 ;     275.78 ;
  46 ; 151 ; 001  ; POTIGUAR     ; NE     ;  5240  ;     0.00;  1963.91;   301.71 ;     286.64 ;
  46 ; 151 ; 002  ; POTIGUAR     ; NE     ;  5240  ;     0.00;  1963.91;   301.71 ;     286.64 ;
  46 ; 151 ; 003  ; POTIGUAR     ; NE     ;  5240  ;     0.00;  1963.91;   301.71 ;     286.64 ;
  46 ; 151 ; 004  ; POTIGUAR     ; NE     ;  5240  ;     0.00;  1963.91;   301.71 ;     286.64 ;
  46 ; 152 ; 001  ; TERMOCABO    ; NE     ;  5134  ;     0.00;  1393.68;   301.71 ;     293.33 ;
