RAMP
&& 
& 1-ANGRA 1
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 48   3      C   D     180.000     0 1
 48   3      C   D       0.000     1 0
&
&
& 49-VIANA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 49   1      C   A       0.000     1 0
 49   1      C   A      30.000     1 1
 49   1      C   A      65.000     2 0
 49   1      C   A     100.000     2 1
 49   1      C   A     135.000     3 0
 49   1      C   A     139.680     3 1
&
 49   1      C   D      74.000     0 1
 49   1      C   D       0.000     1 0
&
&
& 52-CAMPINA GRANDE
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 52   1      S   A       8.454     0 1
&
 52   1      S   D       0.000     0 1
&
 52   2      S   A       8.454     0 1
&
 52   2      S   D       0.000     0 1
&
 52   3      S   A       8.454     0 1
&
 52   3      S   D       0.000     0 1
&
 52   4      S   A       8.454     0 1
&
 52   4      S   D       0.000     0 1
&
&
& 53-GLOBAL I
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 53   1      C   A      10.000     0 1
 53   1      C   A      20.000     1 0
 53   1      C   A      30.000     1 1
 53   1      C   A      40.000     2 0
 53   1      C   A      50.000     2 1
 53   1      C   A      57.540     3 0
&
 53   1      C   D       0.000     0 1
&
 53   2      C   A      10.000     0 1
 53   2      C   A      20.000     1 0
 53   2      C   A      30.000     1 1
 53   2      C   A      40.000     2 0
 53   2      C   A      50.000     2 1
 53   2      C   A      57.540     3 0
&
 53   2      C   D       0.000     0 1
&
 53   3      C   A      10.000     0 1
 53   3      C   A      20.000     1 0
 53   3      C   A      30.000     1 1
 53   3      C   A      40.000     2 0
 53   3      C   A      50.000     2 1
 53   3      C   A      57.540     3 0
&
 53   3      C   D       0.000     0 1
&
 53   4      C   A      10.000     0 1
 53   4      C   A      20.000     1 0
 53   4      C   A      30.000     1 1
 53   4      C   A      40.000     2 0
 53   4      C   A      50.000     2 1
 53   4      C   A      51.580     3 0
&
 53   4      C   D       0.000     0 1
&
 53   5      C   A      10.000     0 1
 53   5      C   A      20.000     1 0
 53   5      C   A      30.000     1 1
 53   5      C   A      40.000     2 0
 53   5      C   A      50.000     2 1
 53   5      C   A      51.580     3 0
&
 53   5      C   D       0.000     0 1
&
 53   6      C   A      10.000     0 1
 53   6      C   A      20.000     1 0
 53   6      C   A      30.000     1 1
 53   6      C   A      40.000     2 0
 53   6      C   A      50.000     2 1
 53   6      C   A      51.580     3 0
&
 53   6      C   D       0.000     0 1
&
 53   7      C   A      10.000     0 1
 53   7      C   A      20.000     1 0
 53   7      C   A      30.000     1 1
 53   7      C   A      40.000     2 0
 53   7      C   A      50.000     2 1
 53   7      C   A      60.000     3 0
 53   7      C   A      70.000     3 1
 53   7      C   A      80.000     4 0
 53   7      C   A      83.330     4 1
&
 53   7      C   D       0.000     0 1
&
 53   8      C   A      10.000     0 1
 53   8      C   A      20.000     1 0
 53   8      C   A      30.000     1 1
 53   8      C   A      40.000     2 0
 53   8      C   A      50.000     2 1
 53   8      C   A      60.000     3 0
 53   8      C   A      70.000     3 1
 53   8      C   A      80.000     4 0
 53   8      C   A      83.330     4 1
&
 53   8      C   D       0.000     0 1
&
 53   9      C   A      10.000     0 1
 53   9      C   A      20.000     1 0
 53   9      C   A      30.000     1 1
 53   9      C   A      40.000     2 0
 53   9      C   A      50.000     2 1
 53   9      C   A      60.000     3 0
 53   9      C   A      70.000     3 1
 53   9      C   A      77.380     4 0
&
 53   9      C   D       0.000     0 1
&
 53  10      C   A      10.000     0 1
 53  10      C   A      20.000     1 0
 53  10      C   A      30.000     1 1
 53  10      C   A      40.000     2 0
 53  10      C   A      50.000     2 1
 53  10      C   A      60.000     3 0
 53  10      C   A      70.000     3 1
 53  10      C   A      80.000     4 0
 53  10      C   A      83.330     4 1
&
 53  10      C   D       0.000     0 1
&
 53  11      C   A      10.000     0 1
 53  11      C   A      20.000     1 0
 53  11      C   A      30.000     1 1
 53  11      C   A      40.000     2 0
 53  11      C   A      50.000     2 1
 53  11      C   A      60.000     3 0
 53  11      C   A      70.000     3 1
 53  11      C   A      80.000     4 0
 53  11      C   A      90.000     4 1
 53  11      C   A     100.000     5 0
 53  11      C   A     109.120     5 1
&
 53  11      C   D       0.000     0 1
&
&
& 54-JUIZ DE FORA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 54   1      S   A      40.000     0 1
&
 54   1      S   D       0.000     0 1
&
 54   2      S   A      40.000     0 1
&
 54   2      S   D       0.000     0 1
&
&
& 55-GLOBAL II
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 55   1      C   A      10.000     0 1
 55   1      C   A      20.000     1 0
 55   1      C   A      30.000     1 1
 55   1      C   A      40.000     2 0
 55   1      C   A      50.000     2 1
 55   1      C   A      57.540     3 0
&
 55   1      C   D       0.000     0 1
&
 55   2      C   A      10.000     0 1
 55   2      C   A      20.000     1 0
 55   2      C   A      30.000     1 1
 55   2      C   A      40.000     2 0
 55   2      C   A      50.000     2 1
 55   2      C   A      57.540     3 0
&
 55   2      C   D       0.000     0 1
&
 55   3      C   A      10.000     0 1
 55   3      C   A      20.000     1 0
 55   3      C   A      30.000     1 1
 55   3      C   A      40.000     2 0
 55   3      C   A      50.000     2 1
 55   3      C   A      57.540     3 0
&
 55   3      C   D       0.000     0 1
&
 55   4      C   A      10.000     0 1
 55   4      C   A      20.000     1 0
 55   4      C   A      30.000     1 1
 55   4      C   A      40.000     2 0
 55   4      C   A      50.000     2 1
 55   4      C   A      51.580     3 0
&
 55   4      C   D       0.000     0 1
&
 55   5      C   A      10.000     0 1
 55   5      C   A      20.000     1 0
 55   5      C   A      30.000     1 1
 55   5      C   A      40.000     2 0
 55   5      C   A      50.000     2 1
 55   5      C   A      51.580     3 0
&
 55   5      C   D       0.000     0 1
&
 55   6      C   A      10.000     0 1
 55   6      C   A      20.000     1 0
 55   6      C   A      30.000     1 1
 55   6      C   A      40.000     2 0
 55   6      C   A      50.000     2 1
 55   6      C   A      51.580     3 0
&
 55   6      C   D       0.000     0 1
&
 55   7      C   A      10.000     0 1
 55   7      C   A      20.000     1 0
 55   7      C   A      30.000     1 1
 55   7      C   A      40.000     2 0
 55   7      C   A      50.000     2 1
 55   7      C   A      60.000     3 0
 55   7      C   A      70.000     3 1
 55   7      C   A      80.000     4 0
 55   7      C   A      83.330     4 1
&
 55   7      C   D       0.000     0 1
&
 55   8      C   A      10.000     0 1
 55   8      C   A      20.000     1 0
 55   8      C   A      30.000     1 1
 55   8      C   A      40.000     2 0
 55   8      C   A      50.000     2 1
 55   8      C   A      60.000     3 0
 55   8      C   A      70.000     3 1
 55   8      C   A      80.000     4 0
 55   8      C   A      83.330     4 1
&
 55   8      C   D       0.000     0 1
&
 55   9      C   A      10.000     0 1
 55   9      C   A      20.000     1 0
 55   9      C   A      30.000     1 1
 55   9      C   A      40.000     2 0
 55   9      C   A      50.000     2 1
 55   9      C   A      60.000     3 0
 55   9      C   A      70.000     3 1
 55   9      C   A      77.380     4 0
&
 55   9      C   D       0.000     0 1
&
 55  10      C   A      10.000     0 1
 55  10      C   A      20.000     1 0
 55  10      C   A      30.000     1 1
 55  10      C   A      40.000     2 0
 55  10      C   A      50.000     2 1
 55  10      C   A      60.000     3 0
 55  10      C   A      70.000     3 1
 55  10      C   A      80.000     4 0
 55  10      C   A      83.330     4 1
&
 55  10      C   D       0.000     0 1
&
 55  11      C   A      10.000     0 1
 55  11      C   A      20.000     1 0
 55  11      C   A      30.000     1 1
 55  11      C   A      40.000     2 0
 55  11      C   A      50.000     2 1
 55  11      C   A      60.000     3 0
 55  11      C   A      70.000     3 1
 55  11      C   A      80.000     4 0
 55  11      C   A      90.000     4 1
 55  11      C   A     100.000     5 0
 55  11      C   A     109.120     5 1
&
 55  11      C   D       0.000     0 1
&
&
& 57-MARACANAU I
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 57   1      S   A       5.000     0 1
 57   1      S   A      12.000     1 0
 57   1      S   A      17.000     1 1
&
 57   1      S   D       0.000     0 1
&
 57   2      S   A       5.000     0 1
 57   2      S   A      12.000     1 0
 57   2      S   A      17.000     1 1
&
 57   2      S   D       0.000     0 1
&
 57   3      S   A       5.000     0 1
 57   3      S   A      12.000     1 0
 57   3      S   A      17.000     1 1
&
 57   3      S   D       0.000     0 1
&
 57   4      S   A       5.000     0 1
 57   4      S   A      12.000     1 0
 57   4      S   A      17.000     1 1
&
 57   4      S   D       0.000     0 1
&
 57   5      S   A       5.000     0 1
 57   5      S   A      12.000     1 0
 57   5      S   A      17.000     1 1
&
 57   5      S   D       0.000     0 1
&
 57   6      S   A       5.000     0 1
 57   6      S   A      12.000     1 0
 57   6      S   A      17.000     1 1
&
 57   6      S   D       0.000     0 1
&
 57   7      S   A       5.000     0 1
 57   7      S   A      12.000     1 0
 57   7      S   A      17.000     1 1
&
 57   7      S   D       0.000     0 1
&
 57   8      S   A       5.000     0 1
 57   8      S   A      12.000     1 0
 57   8      S   A      17.000     1 1
&
 57   8      S   D       0.000     0 1
&
&
& 58- TERMOCEARA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 58   1      S   A      40.000     0 1
&
 58   1      S   D       0.000     0 1
&
 58   2      S   A      50.000     0 1
 58   2      S   A      80.000     1 0
&
 58   2      S   D      30.000     0 1
 58   2      S   D       0.000     1 0
&
 58   3      S   A      50.000     0 1
 58   3      S   A     120.000     1 0
&
 58   3      S   D      40.000     0 1
 58   3      S   D       0.000     1 0
&
 58   4      S   A      50.000     0 1
 58   4      S   A     125.000     1 0
 58   4      S   A     160.000     1 1
&
 58   4      S   D      60.000     0 1
 58   4      S   D       0.000     1 0
&
&
& 60-NORTEFLUMINENSE
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 60   1      C   A       5.000     0 1
 60   1      C   A      40.000     1 1
 60   1      C   A     110.000     3 1
 60   1      C   A     195.000     4 0
 60   1      C   A     250.000     4 1
&
 60   1      C   D     125.000     0 1
 60   1      C   D       0.000     1 0
&
 60   2      C   A       5.000     0 1
 60   2      C   A      40.000     1 1
 60   2      C   A     110.000     3 1
 60   2      C   A     195.000     4 0
 60   2      C   A     250.000     4 1
&
 60   2      C   D     125.000     0 1
 60   2      C   D       0.000     1 0
&
 60   3      C   A       5.000     0 1
 60   3      C   A      40.000     1 1
 60   3      C   A     110.000     3 1
 60   3      C   A     195.000     4 0
 60   3      C   A     250.000     4 1
&
 60   3      C   D     125.000     0 1
 60   3      C   D       0.000     1 0
&
 60   4      C   A       5.000     0 1
 60   4      C   A      40.000     1 1
 60   4      C   A     150.000     3 0
 60   4      C   A     240.000     3 1
 60   4      C   A     376.000     4 0
 60   4      C   A     400.000     4 1
&
 60   4      C   D     390.000     0 1
 60   4      C   D     125.000     1 0
 60   4      C   D       0.000     1 1
&
 60   5      C   A       5.000     0 1
 60   5      C   A      40.000     1 1
 60   5      C   A     150.000     3 0
 60   5      C   A     240.000     3 1
 60   5      C   A     376.000     4 0
 60   5      C   A     400.000     4 1
&
 60   5      C   D     390.000     0 1
 60   5      C   D     125.000     1 0
 60   5      C   D       0.000     1 1
&
 60   6      C   A       5.000     0 1
 60   6      C   A      40.000     1 1
 60   6      C   A     150.000     3 0
 60   6      C   A     240.000     3 1
 60   6      C   A     376.000     4 0
 60   6      C   A     400.000     4 1
&
 60   6      C   D     390.000     0 1
 60   6      C   D     125.000     1 0
 60   6      C   D       0.000     1 1
&
 60   7      C   A       5.000     0 1
 60   7      C   A      40.000     1 1
 60   7      C   A     150.000     3 0
 60   7      C   A     280.000     3 1
 60   7      C   A     416.000     4 0
 60   7      C   A     491.000     4 1
 60   7      C   A     620.000     5 0
&
 60   7      C   D     413.000     0 1
 60   7      C   D      88.000     1 0
 60   7      C   D       0.000     1 1
&
&
& 62-SEROPEDICA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 62   1      S   A      40.000     0 1
&
 62   1      S   D       0.000     0 1
& 
 62   2      S   A      80.000     0 1 
&
 62   2      S   D       0.000     0 1
&
 62   3      S   A      70.000     0 1
 62   3      S   A     120.000     1 0
&
 62   3      S   D       0.000     0 1
&
 62   4      S   A      90.000     0 1
 62   4      S   A     160.000     1 0
&
 62   4      S   D      40.000     0 1
 62   4      S   D       0.000     1 0
&
 62   5      S   A      90.000     0 1
 62   5      S   A     200.000     1 0
&
 62   5      S   D      40.000     0 1
 62   5      S   D       0.000     1 0
&
 62   6      S   A      90.000     0 1
 62   6      S   A     180.000     1 0
 62   6      S   A     240.000     1 1
&
 62   6      S   D      70.000     0 1
 62   6      S   D       0.000     1 0
&
 62   7      S   A      90.000     0 1
 62   7      S   A     180.000     1 0
 62   7      S   A     280.000     1 1
&
 62   7      S   D      70.000     0 1
 62   7      S   D       0.000     1 0
&
 62   8      S   A      90.000     0 1
 62   8      S   A     180.000     1 0
 62   8      S   A     320.000     1 1
&
 62   8      S   D      80.000     0 1
 62   8      S   D       0.000     1 0
&
&
& 63-IBIRITE (A.CHAVES)
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 63   1      C   A       0.000     5 1
 63   1      C   A      10.000     6 0
 63   1      C   A      70.000     6 1
 63   1      C   A     180.000     7 0
&
 63   1      C   D      50.000     0 1
 63   1      C   D       0.000     1 0
&
&
& 64-CANOAS (SEPE TIARAJU)
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 64   1      C   A      10.000     0 1
 64   1      C   A      10.000     6 0
 64   1      C   A      40.000     6 1
 64   1      C   A      90.000     7 0
 64   1      C   A     160.000     7 1
 64   1      C   A     248.573     8 0
&
 64   1      C   D     130.000     0 1
 64   1      C   D      20.000     1 0
 64   1      C   D       0.000     1 1
&
&
& 67-TERMONORDESTE
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 67   1      S   A       9.000     0 1
 67   1      S   A      17.000     1 0
 67   1      S   A      26.000     1 1
 67   1      S   A      35.000     2 0
&
 67   1      S   D       0.000     1 0
&
 67   2      S   A      10.000     0 1
 67   2      S   A      20.000     1 0
 67   2      S   A      31.000     1 1
 67   2      S   A      41.000     2 0
&
 67   2      S   D       0.000     1 0
&
 67   3      S   A       9.000     0 1
 67   3      S   A      19.000     1 0
 67   3      S   A      28.000     1 1
 67   3      S   A      38.000     2 0
&
 67   3      S   D       0.000     1 0
&
&
& 68-TRES LAGOAS (L.C.PRESTES)
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 68   1      C   A       7.000     0 1
 68   1      C   A      63.000     1 0
 68   1      C   A      63.000     7 0
 68   1      C   A      78.000     7 1
 68   1      C   A      78.000     8 0
 68   1      C   A      90.000     8 1
&
 68   1      C   D      45.000     0 1
 68   1      C   D       0.000     1 0
&
 68   2      C   A       7.000     0 1
 68   2      C   A      63.000     1 0
 68   2      C   A      63.000     7 0
 68   2      C   A      78.000     7 1
 68   2      C   A      78.000     8 0
 68   2      C   A      90.000     8 1
&
 68   2      C   D      45.000     0 1
 68   2      C   D       0.000     1 0
&
 68   3      C   A       7.000     0 1
 68   3      C   A      63.000     1 0
 68   3      C   A      63.000     7 0
 68   3      C   A      78.000     7 1
 68   3      C   A      78.000     8 0
 68   3      C   A      90.000     8 1
&
 68   3      C   D      45.000     0 1
 68   3      C   D       0.000     1 0
&
 68   4      C   A       7.000     0 1
 68   4      C   A      63.000     1 0
 68   4      C   A      63.000     7 0
 68   4      C   A      78.000     7 1
 68   4      C   A      78.000     8 0
 68   4      C   A      90.000     8 1
&
 68   4      C   D      45.000     0 1
 68   4      C   D       0.000     1 0
&
 68   5      C   A       7.000     0 1
 68   5      C   A      63.000     1 0
 68   5      C   A      63.000     3 1
 68   5      C   A      70.000     4 0
 68   5      C   A     126.000     4 1
 68   5      C   A     126.000     7 0
 68   5      C   A     130.000     7 1
 68   5      C   A     141.000     8 0
 68   5      C   A     153.000     8 1
 68   5      C   A     180.000     9 0
&
 68   5      C   D      90.000     0 1
 68   5      C   D       0.000     1 0
&
 68   6      C   A       7.000     0 1
 68   6      C   A      63.000     1 0
 68   6      C   A      63.000     3 1
 68   6      C   A      70.000     4 0
 68   6      C   A     126.000     4 1
 68   6      C   A     126.000     7 0
 68   6      C   A     130.000     7 1
 68   6      C   A     141.000     8 0
 68   6      C   A     153.000     8 1
 68   6      C   A     180.000     9 0
&
 68   6      C   D      90.000     0 1
 68   6      C   D       0.000     1 0
&
 68   7      C   A       7.000     0 1
 68   7      C   A      63.000     1 0
 68   7      C   A      63.000     3 1
 68   7      C   A      70.000     4 0
 68   7      C   A     126.000     4 1
 68   7      C   A     126.000     7 0
 68   7      C   A     130.000     7 1
 68   7      C   A     141.000     8 0
 68   7      C   A     153.000     8 1
 68   7      C   A     180.000     9 0
&
 68   7      C   D      90.000     0 1
 68   7      C   D       0.000     1 0
&
 68   8      C   A       7.000     0 1
 68   8      C   A      63.000     1 0
 68   8      C   A      63.000     3 1
 68   8      C   A      70.000     4 0
 68   8      C   A     126.000     4 1
 68   8      C   A     126.000     7 0
 68   8      C   A     130.000     7 1
 68   8      C   A     141.000     8 0
 68   8      C   A     153.000     8 1
 68   8      C   A     180.000     9 0
&
 68   8      C   D      90.000     0 1
 68   8      C   D       0.000     1 0
&
 68   9      C   A       7.000     0 1
 68   9      C   A      63.000     1 0
 68   9      C   A      63.000     3 1
 68   9      C   A      70.000     4 0
 68   9      C   A     126.000     4 1
 68   9      C   A     126.000     7 0
 68   9      C   A     130.000     7 1
 68   9      C   A     141.000     8 0
 68   9      C   A     153.000     8 1
 68   9      C   A     180.000     9 0
&
 68   9      C   D      90.000     0 1
 68   9      C   D       0.000     1 0
&
 68  10      C   A       7.000     0 1
 68  10      C   A      63.000     1 0
 68  10      C   A      63.000     3 1
 68  10      C   A      70.000     4 0
 68  10      C   A     126.000     4 1
 68  10      C   A     126.000     7 0
 68  10      C   A     130.000     7 1
 68  10      C   A     141.000     8 0
 68  10      C   A     153.000     8 1
 68  10      C   A     180.000     9 0
&
 68  10      C   D      90.000     0 1
 68  10      C   D       0.000     1 0
&
 68  11      C   A       7.000     0 1
 68  11      C   A      63.000     1 0
 68  11      C   A      63.000     3 1
 68  11      C   A      70.000     4 0
 68  11      C   A     126.000     4 1
 68  11      C   A     126.000     7 0
 68  11      C   A     128.000     7 1
 68  11      C   A     141.000     8 0
 68  11      C   A     160.000     8 1
 68  11      C   A     243.000     9 0
 68  11      C   A     243.000    15 1
 68  11      C   A     258.000    16 0
 68  11      C   A     270.000    16 1
&
 68  11      C   D     135.000     0 1
 68  11      C   D      30.000     1 0
 68  11      C   D       0.000     1 1
&
 68  12      C   A       7.000     0 1
 68  12      C   A      63.000     1 0
 68  12      C   A      63.000     3 1
 68  12      C   A      70.000     4 0
 68  12      C   A     126.000     4 1
 68  12      C   A     126.000     7 0
 68  12      C   A     128.000     7 1
 68  12      C   A     141.000     8 0
 68  12      C   A     160.000     8 1
 68  12      C   A     243.000     9 0
 68  12      C   A     243.000    15 1
 68  12      C   A     258.000    16 0
 68  12      C   A     270.000    16 1
&
 68  12      C   D     135.000     0 1
 68  12      C   D      30.000     1 0
 68  12      C   D       0.000     1 1
&
 68  13      C   A       7.000     0 1
 68  13      C   A      63.000     1 0
 68  13      C   A      63.000     3 1
 68  13      C   A      70.000     4 0
 68  13      C   A     126.000     4 1
 68  13      C   A     126.000     7 0
 68  13      C   A     128.000     7 1
 68  13      C   A     141.000     8 0
 68  13      C   A     160.000     8 1
 68  13      C   A     243.000     9 0
 68  13      C   A     243.000    15 1
 68  13      C   A     258.000    16 0
 68  13      C   A     270.000    16 1
&
 68  13      C   D     135.000     0 1
 68  13      C   D      30.000     1 0
 68  13      C   D       0.000     1 1
&
 68  14      C   A       7.000     0 1
 68  14      C   A      63.000     1 0
 68  14      C   A      63.000     3 1
 68  14      C   A      70.000     4 0
 68  14      C   A     126.000     4 1
 68  14      C   A     126.000     7 0
 68  14      C   A     128.000     7 1
 68  14      C   A     141.000     8 0
 68  14      C   A     160.000     8 1
 68  14      C   A     243.000     9 0
 68  14      C   A     243.000    15 1
 68  14      C   A     258.000    16 0
 68  14      C   A     270.000    16 1
&
 68  14      C   D     135.000     0 1
 68  14      C   D      30.000     1 0
 68  14      C   D       0.000     1 1
&
 68  15      C   A       7.000     0 1
 68  15      C   A      63.000     1 0
 68  15      C   A      63.000     3 1
 68  15      C   A      70.000     4 0
 68  15      C   A     126.000     4 1
 68  15      C   A     126.000     7 0
 68  15      C   A     129.000     7 1
 68  15      C   A     141.000     8 0
 68  15      C   A     160.000     8 1
 68  15      C   A     243.000     9 0
 68  15      C   A     243.000    11 1
 68  15      C   A     250.000    12 0
 68  15      C   A     306.000    12 1
 68  15      C   A     306.000    15 1
 68  15      C   A     321.000    16 0
 68  15      C   A     333.000    16 1
 68  15      C   A     350.000    17 0
&
 68  15      C   D     180.000     0 1
 68  15      C   D      50.000     1 0
 68  15      C   D       0.000     1 1
&
&
& 69-TERMOPARAIBA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 69   1      S   A       9.000     0 1
 69   1      S   A      17.000     1 0
 69   1      S   A      26.000     1 1
 69   1      S   A      35.000     2 0
&
 69   1      S   D       0.000     1 0
&
 69   2      S   A      10.000     0 1
 69   2      S   A      20.000     1 0
 69   2      S   A      31.000     1 1
 69   2      S   A      41.000     2 0
&
 69   2      S   D       0.000     1 0
&
 69   3      S   A       9.000     0 1
 69   3      S   A      19.000     1 0
 69   3      S   A      28.000     1 1
 69   3      S   A      38.000     2 0
&
 69   3      S   D       0.000     1 0
&
&
& 70-GERAMAR II
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 70   1      C   A      32.000     0 1
 70   1      C   A      64.000     1 0
 70   1      C   A     125.000     1 1
&
 70   1      C   D      79.000     0 1
 70   1      C   D       0.000     1 0
&
&
& 73-GERAMAR I
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 73   1      C   A      32.000     0 1
 73   1      C   A      64.000     1 0
 73   1      C   A     125.000     1 1
&
 73   1      C   D      79.000     0 1
 73   1      C   D       0.000     1 0
&
&
& 83-VALE DO ACU
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 83   2      S   A     110.000     0 1
&
 83   2      S   D       0.000     0 1
&
&
& 86-ST.CRUZ NOVA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 86   1      C   A     120.000     1 1
&
 86   1      C   D       0.000     1 0
&
 86   2      C   A      80.000     4 0
&
 86   2      C   D       0.000     2 0
&
 86   3      C   A      80.000     4 0
&
 86   3      C   D       0.000     2 0
&
 86   4      C   A     180.000     4 0
&
 86   4      C   D       0.000     2 0
&
&
& 90-TERMOMACAE (M.LAGO)
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 90   1      S   A      40.000     0 1
&
 90   1      S   D       0.000     0 1
&
 90   2      S   A      80.000     0 1
&
 90   2      S   D       0.000     0 1
&
 90   3      S   A      90.000     0 1
 90   3      S   A     120.000     1 0
&
 90   3      S   D       0.000     0 1
&
 90   4      S   A      90.000     0 1
 90   4      S   A     160.000     1 0
&
 90   4      S   D       0.000     0 1
&
 90   5      S   A      90.000     0 1
 90   5      S   A     200.000     1 0
&
 90   5      S   D      45.000     0 1
 90   5      S   D       0.000     1 0
&
 90   6      S   A      90.000     0 1
 90   6      S   A     180.000     1 0
 90   6      S   A     240.000     1 1
&
 90   6      S   D      45.000     0 1
 90   6      S   D       0.000     1 0
&
 90   7      S   A      90.000     0 1
 90   7      S   A     180.000     1 0
 90   7      S   A     280.000     1 1
&
 90   7      S   D      45.000     0 1
 90   7      S   D       0.000     1 0
&
 90   8      S   A      90.000     0 1
 90   8      S   A     180.000     1 0
 90   8      S   A     320.000     1 1
&
 90   8      S   D      45.000     0 1
 90   8      S   D       0.000     1 0
&
 90   9      S   A      90.000     0 1
 90   9      S   A     180.000     1 0
 90   9      S   A     360.000     1 1
&
 90   9      S   D      45.000     0 1
 90   9      S   D       0.000     1 0
&
 90  10      S   A      90.000     0 1
 90  10      S   A     180.000     1 0
 90  10      S   A     400.000     1 1
&
 90  10      S   D      80.000     0 1
 90  10      S   D       0.000     1 0
&
 90  11      S   A      90.000     0 1
 90  11      S   A     180.000     1 0
 90  11      S   A     360.000     1 1
 90  11      S   A     440.000     2 0
&
 90  11      S   D      80.000     0 1
 90  11      S   D       0.000     1 0
&
 90  12      S   A      90.000     0 1
 90  12      S   A     180.000     1 0
 90  12      S   A     360.000     1 1
 90  12      S   A     480.000     2 0
&
 90  12      S   D      80.000     0 1
 90  12      S   D       0.000     1 0
&
 90  13      S   A      90.000     0 1
 90  13      S   A     180.000     1 0
 90  13      S   A     360.000     1 1
 90  13      S   A     520.000     2 0
&
 90  13      S   D      80.000     0 1
 90  13      S   D       0.000     1 0
&
 90  14      S   A      90.000     0 1
 90  14      S   A     180.000     1 0
 90  14      S   A     360.000     1 1
 90  14      S   A     560.000     2 0
&
 90  14      S   D      80.000     0 1
 90  14      S   D       0.000     1 0
&
 90  15      S   A      90.000     0 1
 90  15      S   A     180.000     1 0
 90  15      S   A     360.000     1 1
 90  15      S   A     600.000     2 0
&
 90  15      S   D      80.000     0 1
 90  15      S   D       0.000     1 0
&
 90  16      S   A      90.000     0 1
 90  16      S   A     180.000     1 0
 90  16      S   A     360.000     1 1
 90  16      S   A     540.000     2 0
 90  16      S   A     640.000     2 1
&
 90  16      S   D     280.000     0 1
 90  16      S   D      45.000     1 0
 90  16      S   D       0.000     1 1
&
 90  17      S   A      90.000     0 1
 90  17      S   A     180.000     1 0
 90  17      S   A     360.000     1 1
 90  17      S   A     540.000     2 0
 90  17      S   A     680.000     2 1
&
 90  17      S   D     280.000     0 1
 90  17      S   D      45.000     1 0
 90  17      S   D       0.000     1 1
&
 90  18      S   A      90.000     0 1
 90  18      S   A     180.000     1 0
 90  18      S   A     360.000     1 1
 90  18      S   A     540.000     2 0
 90  18      S   A     720.000     2 1
&
 90  18      S   D     280.000     0 1
 90  18      S   D      45.000     1 0
 90  18      S   D       0.000     1 1
&
 90  19      S   A      90.000     0 1
 90  19      S   A     180.000     1 0
 90  19      S   A     360.000     1 1
 90  19      S   A     540.000     2 0
 90  19      S   A     760.000     2 1
&
 90  19      S   D     280.000     0 1
 90  19      S   D      45.000     1 0
 90  19      S   D       0.000     1 1
&
 90  20      S   A      90.000     0 1
 90  20      S   A     180.000     1 0
 90  20      S   A     360.000     1 1
 90  20      S   A     540.000     2 0
 90  20      S   A     800.000     2 1
&
 90  20      S   D     280.000     0 1
 90  20      S   D      45.000     1 0
 90  20      S   D       0.000     1 1
&
&
& 96-TERMOPE
&us uni seg  C   T  Potencia   Tempo Flag meia hora
