***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________



Resultados Relativos as Usinas Termicas:

----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
IPER;  Pat  ;USIT;     Nome    ;Unid;Sist;  Geracao  ;    GMin   ;    GMax   ; Capacidade ; L/D ;CustoLinear;
    ;       ;    ;             ;    ;    ;     MW    ;     MW    ;     MW    ;      MW    ;     ;   $/(MWh) ;
----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
 21 ;  LEVE ;144 ;PETROLINA    ;  7 ; NE ;      0.00 ;      0.00 ;      0.00 ;     115.50 ;  D  ;      0.00 ;
 21 ;  LEVE ;144 ;PETROLINA    ;  8 ; NE ;      0.00 ;      0.00 ;      0.00 ;     132.00 ;  D  ;      0.00 ;
 21 ;  LEVE ;144 ;PETROLINA    ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;     594.00 ;  -  ;           ;
 21 ;  LEVE ;146 ;STA VITORIA  ;  1 ; SE ;     18.00 ;      0.00 ;     41.40 ;      41.40 ;  L  ;    157.20 ;
 21 ;  LEVE ;146 ;STA VITORIA  ; 99 ; SE ;     18.00 ;     18.00 ;     36.00 ;      41.40 ;  -  ;           ;
 21 ;  LEVE ;147 ;PROSPERID. 1 ;  1 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.34 ;  D  ;    214.28 ;
 21 ;  LEVE ;147 ;PROSPERID. 1 ;  2 ; NE ;      0.00 ;      0.00 ;      9.34 ;       9.34 ;  L  ;    214.28 ;
 21 ;  LEVE ;147 ;PROSPERID. 1 ;  3 ; NE ;      0.00 ;      0.00 ;      9.34 ;       9.34 ;  L  ;    214.28 ;
 21 ;  LEVE ;147 ;PROSPERID. 1 ; 99 ; NE ;      0.00 ;      0.00 ;     18.68 ;      28.02 ;  -  ;           ;
 21 ;  LEVE ;149 ;SAO SEPE     ;  1 ; S  ;      0.00 ;      0.00 ;      8.00 ;       8.00 ;  L  ;    113.53 ;
 21 ;  LEVE ;149 ;SAO SEPE     ; 99 ; S  ;      0.00 ;      0.00 ;      4.00 ;       8.00 ;  -  ;           ;
 21 ;  LEVE ;151 ;POTIGUAR     ;  1 ; NE ;      0.00 ;      0.00 ;     12.45 ;      12.45 ;  L  ;   1963.91 ;
 21 ;  LEVE ;151 ;POTIGUAR     ;  2 ; NE ;      0.00 ;      0.00 ;     12.45 ;      12.45 ;  L  ;   1963.91 ;
 21 ;  LEVE ;151 ;POTIGUAR     ;  3 ; NE ;      0.00 ;      0.00 ;     11.62 ;      11.62 ;  L  ;   1963.91 ;
 21 ;  LEVE ;151 ;POTIGUAR     ;  4 ; NE ;      0.00 ;      0.00 ;     11.62 ;      11.62 ;  L  ;   1963.91 ;
 21 ;  LEVE ;151 ;POTIGUAR     ; 99 ; NE ;      0.00 ;      0.00 ;     48.14 ;      48.14 ;  -  ;           ;
 21 ;  LEVE ;152 ;TERMOCABO    ;  1 ; NE ;      0.00 ;      0.00 ;     16.50 ;      16.50 ;  L  ;   1393.68 ;
 21 ;  LEVE ;152 ;TERMOCABO    ;  2 ; NE ;      0.00 ;      0.00 ;     33.00 ;      33.00 ;  L  ;   1393.68 ;
 21 ;  LEVE ;152 ;TERMOCABO    ;  3 ; NE ;      0.00 ;      0.00 ;     49.00 ;      49.00 ;  L  ;   1393.68 ;
 21 ;  LEVE ;152 ;TERMOCABO    ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;      98.50 ;  -  ;           ;
 21 ;  LEVE ;153 ;DAIA         ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      22.10 ;  D  ;      0.00 ;
 21 ;  LEVE ;153 ;DAIA         ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;      22.34 ;  D  ;      0.00 ;
 21 ;  LEVE ;153 ;DAIA         ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;      44.44 ;  -  ;           ;
 21 ;  LEVE ;156 ;CANDIOTA 3   ;  1 ; S  ;    260.00 ;      0.00 ;    350.00 ;     350.00 ;  L  ;    519.98 ;
 21 ;  LEVE ;156 ;CANDIOTA 3   ; 99 ; S  ;    260.00 ;    260.00 ;    350.00 ;     350.00 ;  -  ;           ;
 21 ;  LEVE ;161 ;POTIGUAR III ;  1 ; NE ;      0.00 ;      0.00 ;      9.13 ;       9.13 ;  L  ;   1963.91 ;
 21 ;  LEVE ;161 ;POTIGUAR III ;  2 ; NE ;      0.00 ;      0.00 ;      9.13 ;       9.13 ;  L  ;   1963.91 ;
 21 ;  LEVE ;161 ;POTIGUAR III ;  3 ; NE ;      0.00 ;      0.00 ;      9.13 ;       9.13 ;  L  ;   1963.91 ;
 21 ;  LEVE ;161 ;POTIGUAR III ;  4 ; NE ;      0.00 ;      0.00 ;      7.47 ;       7.47 ;  L  ;   1963.91 ;
 21 ;  LEVE ;161 ;POTIGUAR III ;  5 ; NE ;      0.00 ;      0.00 ;      9.13 ;       9.13 ;  L  ;   1963.91 ;
 21 ;  LEVE ;161 ;POTIGUAR III ;  6 ; NE ;      0.00 ;      0.00 ;      7.47 ;       7.47 ;  L  ;   1963.91 ;
 21 ;  LEVE ;161 ;POTIGUAR III ; 99 ; NE ;      0.00 ;      0.00 ;     51.46 ;      51.46 ;  -  ;           ;
 21 ;  LEVE ;162 ;PECEM II     ;  1 ; NE ;      0.00 ;      0.00 ;      5.85 ;       5.85 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ;  2 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ;  3 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ;  4 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ;  5 ; NE ;      0.00 ;      0.00 ;     13.50 ;      13.50 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ;  6 ; NE ;      0.00 ;      0.00 ;     13.50 ;      13.50 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ;  7 ; NE ;      0.00 ;      0.00 ;      7.20 ;       7.20 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ;  8 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ;  9 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ; 10 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ; 11 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ; 12 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 21 ;  LEVE ;162 ;PECEM II     ; 99 ; NE ;      0.00 ;      0.00 ;    144.00 ;     144.45 ;  -  ;           ;
 21 ;  LEVE ;163 ;P. PECEM II  ;  1 ; NE ;      0.00 ;      0.00 ;    365.00 ;     365.00 ;  L  ;    295.22 ;
 21 ;  LEVE ;163 ;P. PECEM II  ; 99 ; NE ;      0.00 ;      0.00 ;    365.00 ;     365.00 ;  -  ;           ;
 21 ;  LEVE ;167 ;P. PECEM I   ;  1 ; NE ;      0.00 ;      0.00 ;    360.00 ;     360.00 ;  L  ;    284.43 ;
 21 ;  LEVE ;167 ;P. PECEM I   ;  2 ; NE ;      0.00 ;      0.00 ;    360.00 ;     360.00 ;  L  ;    284.43 ;
 21 ;  LEVE ;167 ;P. PECEM I   ; 99 ; NE ;      0.00 ;      0.00 ;    720.00 ;     720.00 ;  -  ;           ;
 21 ;  LEVE ;170 ;SUAPE II     ;  1 ; NE ;      0.00 ;      0.00 ;     22.43 ;      22.43 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ;  2 ; NE ;      0.00 ;      0.00 ;     44.85 ;      44.85 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ;  3 ; NE ;      0.00 ;      0.00 ;     67.28 ;      67.28 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ;  4 ; NE ;      0.00 ;      0.00 ;     89.71 ;      89.71 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ;  5 ; NE ;      0.00 ;      0.00 ;    112.14 ;     112.14 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ;  6 ; NE ;      0.00 ;      0.00 ;    134.56 ;     134.56 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ;  7 ; NE ;      0.00 ;      0.00 ;    156.99 ;     156.99 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ;  8 ; NE ;      0.00 ;      0.00 ;    179.42 ;     179.42 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ;  9 ; NE ;      0.00 ;      0.00 ;    201.84 ;     201.84 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 10 ; NE ;      0.00 ;      0.00 ;    224.27 ;     224.27 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 11 ; NE ;      0.00 ;      0.00 ;    246.70 ;     246.70 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 12 ; NE ;      0.00 ;      0.00 ;    269.12 ;     269.12 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 13 ; NE ;      0.00 ;      0.00 ;    291.55 ;     291.55 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 14 ; NE ;      0.00 ;      0.00 ;    313.98 ;     313.98 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 15 ; NE ;      0.00 ;      0.00 ;    336.40 ;     336.40 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 16 ; NE ;      0.00 ;      0.00 ;    358.83 ;     358.83 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 17 ; NE ;      0.00 ;      0.00 ;    381.26 ;     381.26 ;  L  ;    984.08 ;
 21 ;  LEVE ;170 ;SUAPE II     ; 99 ; NE ;      0.00 ;      0.00 ;    381.26 ;    3431.33 ;  -  ;           ;
 21 ;  LEVE ;176 ;PORTO ITAQUI ;  1 ; N  ;      0.00 ;      0.00 ;    360.14 ;     360.14 ;  L  ;    287.51 ;
 21 ;  LEVE ;176 ;PORTO ITAQUI ; 99 ; N  ;      0.00 ;      0.00 ;    360.00 ;     360.14 ;  -  ;           ;
 21 ;  LEVE ;182 ;PALMEIRAS GO ;  1 ; SE ;      0.00 ;      0.00 ;     70.58 ;      70.58 ;  L  ;   1439.45 ;
 21 ;  LEVE ;182 ;PALMEIRAS GO ;  2 ; SE ;      0.00 ;      0.00 ;     69.86 ;      69.86 ;  L  ;   1439.45 ;
 21 ;  LEVE ;182 ;PALMEIRAS GO ; 99 ; SE ;      0.00 ;      0.00 ;     70.00 ;     140.44 ;  -  ;           ;
 21 ;  LEVE ;194 ;T.NORTE 2    ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      75.90 ;  D  ;      0.00 ;
 21 ;  LEVE ;194 ;T.NORTE 2    ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;     151.80 ;  D  ;      0.00 ;
 21 ;  LEVE ;194 ;T.NORTE 2    ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;     227.70 ;  D  ;      0.00 ;
 21 ;  LEVE ;194 ;T.NORTE 2    ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
 21 ;  LEVE ;194 ;T.NORTE 2    ;  5 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
 21 ;  LEVE ;194 ;T.NORTE 2    ;  6 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
 21 ;  LEVE ;194 ;T.NORTE 2    ;  7 ; SE ;      0.00 ;      0.00 ;      0.00 ;     349.00 ;  D  ;      0.00 ;
 21 ;  LEVE ;194 ;T.NORTE 2    ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;    1502.41 ;  -  ;           ;
 21 ;  LEVE ;201 ;APARECIDA    ;  1 ; N  ;     25.00 ;      0.00 ;     43.00 ;      43.00 ;  L  ;    100.84 ;
 21 ;  LEVE ;201 ;APARECIDA    ;  2 ; N  ;     25.00 ;      0.00 ;     43.00 ;      43.00 ;  L  ;    100.84 ;
 21 ;  LEVE ;201 ;APARECIDA    ;  3 ; N  ;     25.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;    100.84 ;
 21 ;  LEVE ;201 ;APARECIDA    ;  4 ; N  ;      0.00 ;      0.00 ;      0.00 ;      40.00 ;  D  ;    100.84 ;
 21 ;  LEVE ;201 ;APARECIDA    ; 99 ; N  ;     75.00 ;     75.00 ;    111.00 ;     166.00 ;  -  ;           ;
 21 ;  LEVE ;203 ;PORAQUE      ;  1 ; N  ;      0.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 21 ;  LEVE ;203 ;PORAQUE      ;  2 ; N  ;      0.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 21 ;  LEVE ;203 ;PORAQUE      ;  3 ; N  ;     14.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 21 ;  LEVE ;203 ;PORAQUE      ;  4 ; N  ;     14.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 21 ;  LEVE ;203 ;PORAQUE      ;  5 ; N  ;     14.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 21 ;  LEVE ;203 ;PORAQUE      ; 99 ; N  ;     42.00 ;     28.00 ;     67.00 ;      85.38 ;  -  ;           ;
 21 ;  LEVE ;204 ;JARAQUI      ;  6 ; N  ;     15.00 ;      0.00 ;     36.08 ;      36.08 ;  L  ;    100.84 ;
 21 ;  LEVE ;204 ;JARAQUI      ;  7 ; N  ;     15.00 ;      0.00 ;     39.36 ;      39.36 ;  L  ;    100.84 ;
 21 ;  LEVE ;204 ;JARAQUI      ; 99 ; N  ;     30.00 ;     29.00 ;     63.00 ;      75.44 ;  -  ;           ;
 21 ;  LEVE ;205 ;PIRARUCU     ;  1 ; N  ;      0.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 21 ;  LEVE ;205 ;PIRARUCU     ;  2 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 21 ;  LEVE ;205 ;PIRARUCU     ;  3 ; N  ;     16.65 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 21 ;  LEVE ;205 ;PIRARUCU     ;  4 ; N  ;      0.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 21 ;  LEVE ;205 ;PIRARUCU     ; 99 ; N  ;     35.00 ;     35.00 ;     67.00 ;      73.40 ;  -  ;           ;
 21 ;  LEVE ;207 ;TUCUNARE     ;  1 ; N  ;     18.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 21 ;  LEVE ;207 ;TUCUNARE     ;  2 ; N  ;      0.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 21 ;  LEVE ;207 ;TUCUNARE     ;  3 ; N  ;     17.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 21 ;  LEVE ;207 ;TUCUNARE     ;  4 ; N  ;      0.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 21 ;  LEVE ;207 ;TUCUNARE     ; 99 ; N  ;     35.00 ;     35.00 ;     65.00 ;      73.40 ;  -  ;           ;
 21 ;  LEVE ;209 ;TAMBAQUI     ;  5 ; N  ;      0.00 ;      0.00 ;     17.56 ;      17.56 ;  L  ;    100.84 ;
 21 ;  LEVE ;209 ;TAMBAQUI     ;  6 ; N  ;     15.00 ;      0.00 ;     39.36 ;      39.36 ;  L  ;    100.84 ;
 21 ;  LEVE ;209 ;TAMBAQUI     ;  7 ; N  ;     18.00 ;      0.00 ;     36.08 ;      36.08 ;  L  ;    100.84 ;
 21 ;  LEVE ;209 ;TAMBAQUI     ; 99 ; N  ;     33.00 ;     33.00 ;     63.00 ;      93.00 ;  -  ;           ;
 21 ;  LEVE ;211 ;BAIXADA FLU  ;  1 ; SE ;      0.00 ;      0.00 ;    265.00 ;     265.00 ;  L  ;    192.44 ;
 21 ;  LEVE ;211 ;BAIXADA FLU  ;  2 ; SE ;      0.00 ;      0.00 ;    265.00 ;     265.00 ;  L  ;    192.44 ;
 21 ;  LEVE ;211 ;BAIXADA FLU  ;  3 ; SE ;      0.00 ;      0.00 ;    530.00 ;     530.00 ;  L  ;    192.44 ;
 21 ;  LEVE ;211 ;BAIXADA FLU  ; 99 ; SE ;      0.00 ;      0.00 ;    520.00 ;    1060.00 ;  -  ;           ;
 21 ;  LEVE ;212 ;MARANHAO III ;  1 ; N  ;    490.00 ;      0.00 ;    518.80 ;     518.80 ;  L  ;    110.91 ;
 21 ;  LEVE ;212 ;MARANHAO III ; 99 ; N  ;    490.00 ;    490.00 ;    518.80 ;     518.80 ;  -  ;           ;
 21 ;  LEVE ;223 ;PROSPERID. 3 ;  1 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 21 ;  LEVE ;223 ;PROSPERID. 3 ;  2 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 21 ;  LEVE ;223 ;PROSPERID. 3 ;  3 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 21 ;  LEVE ;223 ;PROSPERID. 3 ;  4 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 21 ;  LEVE ;223 ;PROSPERID. 3 ;  5 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 21 ;  LEVE ;223 ;PROSPERID. 3 ;  6 ; NE ;      0.00 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 21 ;  LEVE ;223 ;PROSPERID. 3 ; 99 ; NE ;      0.00 ;      0.00 ;     55.00 ;      55.99 ;  -  ;           ;
 21 ;  LEVE ;224 ;P. SERGIPE I ;  1 ; NE ;   1593.20 ;      0.00 ;   1593.20 ;    1593.20 ;  L  ;    315.46 ;
 21 ;  LEVE ;224 ;P. SERGIPE I ;  2 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 21 ;  LEVE ;224 ;P. SERGIPE I ;  3 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 21 ;  LEVE ;224 ;P. SERGIPE I ;  4 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 21 ;  LEVE ;224 ;P. SERGIPE I ;  5 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 21 ;  LEVE ;224 ;P. SERGIPE I ;  6 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 21 ;  LEVE ;224 ;P. SERGIPE I ;  7 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 21 ;  LEVE ;224 ;P. SERGIPE I ; 99 ; NE ;   1593.20 ;      0.00 ;   1593.20 ;    6315.20 ;  -  ;           ;
 21 ;  LEVE ;229 ;ONCA PINTADA ;  1 ; SE ;     30.00 ;      0.00 ;     50.00 ;      50.00 ;  L  ;    145.52 ;
 21 ;  LEVE ;229 ;ONCA PINTADA ; 99 ; SE ;     30.00 ;      0.00 ;     50.00 ;      50.00 ;  -  ;           ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  1 ; NE ;      0.00 ;      0.00 ;      7.20 ;       7.20 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  2 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  3 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  4 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  5 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  6 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  7 ; NE ;      0.00 ;      0.00 ;      6.75 ;       6.75 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  8 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ;  9 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ; 10 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ; 11 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ; 12 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 21 ;  LEVE ;235 ;C. MURICY 2  ; 99 ; NE ;      0.00 ;      0.00 ;    144.00 ;     144.45 ;  -  ;           ;
 21 ;  LEVE ;236 ;MARLIM AZUL  ;  1 ; SE ;    565.00 ;      0.00 ;    565.50 ;     565.50 ;  L  ;    136.90 ;
 21 ;  LEVE ;236 ;MARLIM AZUL  ; 99 ; SE ;    565.00 ;    565.00 ;    565.00 ;     565.50 ;  -  ;           ;
 21 ;  LEVE ;238 ;GNA II       ;  1 ; SE ;   1672.60 ;      0.00 ;   1672.60 ;    1672.60 ;  L  ;    501.11 ;
 21 ;  LEVE ;238 ;GNA II       ; 99 ; SE ;   1672.60 ;   1672.00 ;   1672.60 ;    1672.60 ;  -  ;           ;
 21 ;  LEVE ;239 ;PARNAIBA V   ;  1 ; N  ;    239.00 ;      0.00 ;    365.32 ;     365.32 ;  L  ;    221.18 ;
 21 ;  LEVE ;239 ;PARNAIBA V   ; 99 ; N  ;    239.00 ;      0.00 ;    239.00 ;     365.32 ;  -  ;           ;
 21 ;  LEVE ;241 ;PROSPERID. 2 ;  1 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.36 ;  D  ;    297.75 ;
 21 ;  LEVE ;241 ;PROSPERID. 2 ;  2 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.36 ;  D  ;    297.75 ;
 21 ;  LEVE ;241 ;PROSPERID. 2 ;  3 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.36 ;  D  ;    297.75 ;
 21 ;  LEVE ;241 ;PROSPERID. 2 ;  4 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.36 ;  D  ;    297.75 ;
 21 ;  LEVE ;241 ;PROSPERID. 2 ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;      37.44 ;  -  ;           ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  1 ; SE ;      0.00 ;      0.00 ;     20.65 ;      20.65 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  2 ; SE ;     31.00 ;      0.00 ;     41.30 ;      41.30 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  3 ; SE ;      0.00 ;      0.00 ;     61.95 ;      61.95 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  4 ; SE ;      0.00 ;      0.00 ;     82.60 ;      82.60 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  5 ; SE ;      0.00 ;      0.00 ;    103.25 ;     103.25 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  6 ; SE ;      0.00 ;      0.00 ;    123.90 ;     123.90 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  7 ; SE ;      0.00 ;      0.00 ;    144.55 ;     144.55 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  8 ; SE ;      0.00 ;      0.00 ;    165.20 ;     165.20 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ;  9 ; SE ;      0.00 ;      0.00 ;    185.85 ;     185.85 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ; 10 ; SE ;      0.00 ;      0.00 ;    206.50 ;     206.50 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ; 11 ; SE ;      0.00 ;      0.00 ;    227.15 ;     227.15 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ; 12 ; SE ;      0.00 ;      0.00 ;    247.80 ;     247.80 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ; 13 ; SE ;      0.00 ;      0.00 ;    258.64 ;     258.64 ;  L  ;    786.45 ;
 21 ;  LEVE ;245 ;KARKEY 013   ; 99 ; SE ;     31.00 ;     31.00 ;    256.00 ;    1869.34 ;  -  ;           ;
 21 ;  LEVE ;246 ;KARKEY 019   ;  1 ; SE ;      0.00 ;      0.00 ;     18.32 ;      18.32 ;  L  ;    786.45 ;
 21 ;  LEVE ;246 ;KARKEY 019   ;  2 ; SE ;      0.00 ;      0.00 ;     36.64 ;      36.64 ;  L  ;    786.45 ;
 21 ;  LEVE ;246 ;KARKEY 019   ;  3 ; SE ;      0.00 ;      0.00 ;     54.96 ;      54.96 ;  L  ;    786.45 ;
 21 ;  LEVE ;246 ;KARKEY 019   ;  4 ; SE ;      0.00 ;      0.00 ;     73.28 ;      73.28 ;  L  ;    786.45 ;
 21 ;  LEVE ;246 ;KARKEY 019   ;  5 ; SE ;      0.00 ;      0.00 ;     91.60 ;      91.60 ;  L  ;    786.45 ;
 21 ;  LEVE ;246 ;KARKEY 019   ;  6 ; SE ;      0.00 ;      0.00 ;    109.92 ;     109.92 ;  L  ;    786.45 ;
 21 ;  LEVE ;246 ;KARKEY 019   ;  7 ; SE ;      0.00 ;      0.00 ;    115.92 ;     115.92 ;  L  ;    786.45 ;
 21 ;  LEVE ;246 ;KARKEY 019   ; 99 ; SE ;      0.00 ;      0.00 ;    116.00 ;     500.64 ;  -  ;           ;
