***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________


 
Relatorio dos Contratos de importacao/exportacao de energia e  
 
-----;--------;-----;--------------;----;----;-----------;
 IPER;   Pat  ; Num ;    Nome      ;Tipo;Sist;  Econtr   ;
-----;--------;-----;--------------;----;----;-----------;
  23 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    315.31 ;
  23 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  23 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  23 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  23 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  23 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  23 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  23 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  23 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  23 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  23 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  23 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  23 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  23 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  23 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  23 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  23 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  24 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    151.34 ;
  24 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    151.34 ;
  24 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    151.34 ;
  24 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    151.34 ;
  24 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    289.23 ;
  24 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    289.23 ;
  24 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    289.23 ;
  24 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    289.23 ;
  24 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    289.23 ;
  24 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    289.23 ;
  24 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    289.23 ;
  24 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    289.23 ;
  24 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  24 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  24 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  24 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  24 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  24 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  24 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  24 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    273.52 ;
  24 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    273.52 ;
  24 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  24 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  24 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  24 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  24 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  24 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  24 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  24 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  24 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  24 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  24 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  24 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  24 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  24 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  24 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  24 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  24 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  24 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  25 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    176.34 ;
  25 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    176.34 ;
  25 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    176.34 ;
  25 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    176.34 ;
  25 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    268.48 ;
  25 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    268.48 ;
  25 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    268.48 ;
  25 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    268.48 ;
  25 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    268.48 ;
  25 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    268.48 ;
  25 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    268.48 ;
  25 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    268.48 ;
  25 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  25 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  25 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  25 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  25 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  25 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  25 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  25 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    330.57 ;
  25 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    330.57 ;
  25 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  25 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  25 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  25 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  25 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  25 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  25 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  25 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  25 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  25 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  25 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  25 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  25 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  25 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  25 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  25 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  25 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  25 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  26 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    163.09 ;
  26 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    163.09 ;
  26 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    163.09 ;
  26 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    163.09 ;
  26 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    267.79 ;
  26 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    267.79 ;
  26 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    267.79 ;
  26 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    267.79 ;
  26 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    267.79 ;
  26 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    267.79 ;
  26 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    267.79 ;
  26 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    267.79 ;
  26 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  26 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  26 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  26 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  26 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  26 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  26 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  26 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    296.96 ;
  26 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    296.96 ;
  26 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  26 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  26 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  26 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  26 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  26 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  26 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  26 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  26 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  26 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  26 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  26 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  26 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  26 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  26 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  26 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  26 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  26 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  27 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    188.09 ;
  27 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    188.09 ;
  27 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    188.09 ;
  27 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    188.09 ;
  27 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    262.98 ;
  27 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    262.98 ;
  27 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    262.98 ;
  27 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    262.98 ;
  27 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    262.98 ;
  27 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    262.98 ;
  27 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    262.98 ;
  27 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    262.98 ;
  27 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  27 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  27 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  27 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  27 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  27 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  27 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  27 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    300.51 ;
  27 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    300.51 ;
  27 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  27 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  27 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  27 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  27 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  27 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  27 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  27 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  27 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  27 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  27 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  27 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  27 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  27 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  27 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  27 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  27 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  27 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  28 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    213.09 ;
  28 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    213.09 ;
  28 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    213.09 ;
  28 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    213.09 ;
  28 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    250.48 ;
  28 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    250.48 ;
  28 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    250.48 ;
  28 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    250.48 ;
  28 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    250.48 ;
  28 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    250.48 ;
  28 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    250.48 ;
  28 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    250.48 ;
  28 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  28 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  28 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  28 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  28 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  28 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  28 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  28 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    244.38 ;
  28 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    244.38 ;
  28 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  28 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  28 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  28 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  28 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  28 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  28 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  28 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  28 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  28 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  28 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  28 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  28 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  28 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  28 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  28 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  28 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  28 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  29 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    198.14 ;
  29 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    198.14 ;
  29 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    198.14 ;
  29 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    198.14 ;
  29 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    257.96 ;
  29 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    257.96 ;
  29 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    257.96 ;
  29 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    257.96 ;
  29 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    257.96 ;
  29 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    257.96 ;
  29 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    257.96 ;
  29 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    257.96 ;
  29 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  29 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  29 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  29 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  29 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  29 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  29 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  29 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    156.50 ;
  29 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    156.50 ;
  29 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    334.97 ;
  29 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    334.97 ;
  29 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  29 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  29 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  29 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  29 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  29 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  29 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  29 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  29 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  29 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  29 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  29 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  29 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  29 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  29 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  29 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  30 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    223.14 ;
  30 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    223.14 ;
  30 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    223.14 ;
  30 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    223.14 ;
  30 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    245.46 ;
  30 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    245.46 ;
  30 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    245.46 ;
  30 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    245.46 ;
  30 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    245.46 ;
  30 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    245.46 ;
  30 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    245.46 ;
  30 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    245.46 ;
  30 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  30 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  30 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  30 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  30 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  30 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  30 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  30 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    280.54 ;
  30 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    280.54 ;
  30 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  30 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  30 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  30 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  30 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  30 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  30 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  30 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  30 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  30 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  30 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  30 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  30 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  30 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  30 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  30 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  30 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  30 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  31 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    248.14 ;
  31 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    248.14 ;
  31 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    248.14 ;
  31 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    248.14 ;
  31 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    200.84 ;
  31 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    200.84 ;
  31 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    200.84 ;
  31 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    200.84 ;
  31 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    200.84 ;
